"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.137042917E-1,7.682163239E0,9.111938477E0,-6.060693359E1
8.287102917E-1,1.194909668E1,1.473065186E1,-5.864538574E1
8.437162917E-1,1.457220840E1,1.735845947E1,-5.725653076E1
8.587232917E-1,2.101079178E1,2.174891663E1,-5.345092773E1
8.737292917E-1,2.426817322E1,2.353802490E1,-5.125415039E1
8.887362917E-1,2.954779053E1,2.557165527E1,-4.755963135E1
9.037422917E-1,3.135503387E1,2.634024048E1,-4.609893799E1
9.187492917E-1,3.390949631E1,2.643823242E1,-4.415173340E1
9.337552917E-1,3.484650803E1,2.601139832E1,-4.371649170E1
9.487622917E-1,3.738750839E1,2.402940369E1,-4.263702393E1
9.637682917E-1,3.918508530E1,2.242579651E1,-4.185125732E1
9.787752917E-1,4.137493515E1,2.022987366E1,-4.073291016E1
9.937812917E-1,4.672017670E1,1.407971191E1,-3.775823975E1
1.008788292E0,4.931254578E1,1.012176514E1,-3.555413818E1
1.023794292E0,5.383234406E1,1.152572632E0,-2.988226318E1
1.038800292E0,5.577155685E1,-3.484527588E0,-2.600683594E1
1.053807292E0,5.859303665E1,-1.068896484E1,-1.633569336E1
1.068813292E0,5.963013840E1,-1.198612976E1,-1.048352051E1
1.083820292E0,6.116735458E1,-9.831604004E0,-3.602905273E-1
1.098826292E0,6.156116867E1,-7.177093506E0,2.650695801E0
1.113833292E0,6.226103973E1,-1.221374512E0,4.158447266E0
1.128839292E0,6.237565613E1,1.570205688E0,3.500976562E0
1.143846292E0,6.225083160E1,6.658264160E0,1.401428223E0
1.158852292E0,6.203031540E1,8.913177490E0,3.484497070E-1
1.173859292E0,6.171398926E1,1.270907593E1,-1.423889160E0
1.188865292E0,6.143912506E1,1.442922974E1,-1.696838379E0
1.203872292E0,6.059983063E1,1.761058044E1,-1.977661133E0
1.218878292E0,6.039093781E1,1.899458313E1,-2.129333496E0
1.233885292E0,5.963839340E1,2.155165100E1,-2.165893555E0
1.248891292E0,5.905627823E1,2.283666992E1,-2.136657715E0
1.263898292E0,5.819614029E1,2.496287537E1,-2.800659180E0
1.278904292E0,5.758684158E1,2.624592590E1,-3.606445312E0
1.293910292E0,5.697387314E1,2.742573547E1,-4.666870117E0
1.308917292E0,5.528747177E1,3.051335144E1,-7.432983398E0
